Associated Gene Name	Ensembl Gene ID
Gm17079	ENSMUSG00000090740
Gm13620	ENSMUSG00000086603
Gm14335	ENSMUSG00000081805
Acpt	ENSMUSG00000012777
Gm13570	ENSMUSG00000087181
Gm14998	ENSMUSG00000083517
Baz2b	ENSMUSG00000026987
Raf1	ENSMUSG00000000441
Gm14993	ENSMUSG00000081507
Nbeal1	ENSMUSG00000073664
Gm21462	ENSMUSG00000100655
Zic2	ENSMUSG00000061524
Gm14992	ENSMUSG00000096589
Lman1l	ENSMUSG00000056271
Gsg2	ENSMUSG00000050107
Hnrnph2	ENSMUSG00000045427
Itgae	ENSMUSG00000005947
Gm16160	ENSMUSG00000089916
Gm5800	ENSMUSG00000068506
Cnbp	ENSMUSG00000030057
Dnajb4	ENSMUSG00000028035
Gm572	ENSMUSG00000070577
Pif1	ENSMUSG00000041064
Gm14926	ENSMUSG00000081587
Vangl1	ENSMUSG00000027860
Gm13203	ENSMUSG00000087273
Gm29362	ENSMUSG00000100306
Alg8	ENSMUSG00000035704
Gm21470	ENSMUSG00000101670
Ldha-ps	ENSMUSG00000082330
Alkbh1	ENSMUSG00000079036
Gm13572	ENSMUSG00000085975
Cenpi	ENSMUSG00000031262
Gm14996	ENSMUSG00000095327
Gm13574	ENSMUSG00000081236
Rprd1b	ENSMUSG00000027651
Fgf11	ENSMUSG00000042826
Gm28366	ENSMUSG00000100773
Gm14990	ENSMUSG00000082358
Cnih1	ENSMUSG00000015759
Npc1	ENSMUSG00000024413
Hsd17b12	ENSMUSG00000027195
Gm7420	ENSMUSG00000089975
Cab39	ENSMUSG00000036707
Gm29332	ENSMUSG00000100516
Tmprss11f	ENSMUSG00000048764
Ldlrad1	ENSMUSG00000070877
4930473A02Rik	ENSMUSG00000060029
4930513O06Rik	ENSMUSG00000031270
Prr11	ENSMUSG00000020493
Fbxo11	ENSMUSG00000005371
Ube2k	ENSMUSG00000029203
Gm14929	ENSMUSG00000086431
Cpa6	ENSMUSG00000042501
Mrps26	ENSMUSG00000037740
Gm21387	ENSMUSG00000100098
Gm15239	ENSMUSG00000086258
Gm14995	ENSMUSG00000081286
Prps2	ENSMUSG00000025742
Slirp	ENSMUSG00000021040
Rab11fip5	ENSMUSG00000051343
Ear-ps3	ENSMUSG00000091189
Phgr1	ENSMUSG00000046804
2810405F17Rik	ENSMUSG00000101493
Sly	ENSMUSG00000101155
Gm15956	ENSMUSG00000086935
Gm21752	ENSMUSG00000101829
Satl1	ENSMUSG00000025527
D130017N08Rik	ENSMUSG00000097287
Tspan32	ENSMUSG00000000244
Gm13225	ENSMUSG00000078503
Gm9399	ENSMUSG00000093669
3110002H16Rik	ENSMUSG00000024410
Ang4	ENSMUSG00000060615
Gm38005	ENSMUSG00000103810
D130017N08Rik	ENSMUSG00000105354
Gm7967	ENSMUSG00000100009
Gm15603	ENSMUSG00000081417
Rpl31-ps10	ENSMUSG00000070667
Gm15604	ENSMUSG00000083422
Ube4a	ENSMUSG00000059890
Gm21396	ENSMUSG00000099709
Gm29460	ENSMUSG00000099686
Gm28365	ENSMUSG00000099496
Gm28944	ENSMUSG00000101002
Anxa1	ENSMUSG00000024659
Ear-ps4	ENSMUSG00000092107
Pcbp3	ENSMUSG00000001120
Pabpc5	ENSMUSG00000034732
Gm6418	ENSMUSG00000083520
Lct	ENSMUSG00000026354
Ccdc7a	ENSMUSG00000025808
Tmem196	ENSMUSG00000048004
Gm28943	ENSMUSG00000101019
Col6a3	ENSMUSG00000048126
Gm28946	ENSMUSG00000101684
Tmem102	ENSMUSG00000089876
Gm27210	ENSMUSG00000098668
Gm27236	ENSMUSG00000098707
Gm42503	ENSMUSG00000104708
Gm21855	ENSMUSG00000101715
Gm4913	ENSMUSG00000083151
Tgm2	ENSMUSG00000037820
Rps15a-ps7	ENSMUSG00000081087
Gm21978	ENSMUSG00000096864
Gm16420	ENSMUSG00000084172
Gm12709	ENSMUSG00000085181
Gm13228	ENSMUSG00000082352
Mlip	ENSMUSG00000032355
Ankle2	ENSMUSG00000029501
Gm17111	ENSMUSG00000090327
Gm28298	ENSMUSG00000101423
Dync1h1	ENSMUSG00000018707
Hcrt	ENSMUSG00000045471
4933402P03Rik	ENSMUSG00000044084
Gm28079	ENSMUSG00000099550
Hemk1	ENSMUSG00000032579
Gm21572	ENSMUSG00000095626
Kir3dl1	ENSMUSG00000031424
Bptf	ENSMUSG00000040481
Gm13226	ENSMUSG00000083454
Ttll13	ENSMUSG00000045467
Gm5863	ENSMUSG00000082927
Gm13222	ENSMUSG00000080732
Hnrnpr	ENSMUSG00000066037
Gm28297	ENSMUSG00000101761
Igkv1-88	ENSMUSG00000076535
Cyp2j5	ENSMUSG00000052520
Klhl18	ENSMUSG00000054792
Gm13212	ENSMUSG00000078502
Spem1	ENSMUSG00000041165
Gm18698	ENSMUSG00000104464
Tfpi2	ENSMUSG00000029664
Fam25c	ENSMUSG00000043681
Rad54l	ENSMUSG00000028702
Kir3dl2	ENSMUSG00000057439
Calca	ENSMUSG00000030669
Gm13428	ENSMUSG00000081496
Ghdc	ENSMUSG00000017747
Star	ENSMUSG00000031574
4933428M09Rik	ENSMUSG00000042525
Slc7a2	ENSMUSG00000031596
Gm36970	ENSMUSG00000103061
Gm20412	ENSMUSG00000092283
Rbm18	ENSMUSG00000026889
2010009K17Rik	ENSMUSG00000100860
Gm43137	ENSMUSG00000104970
1700045I11Rik	ENSMUSG00000104526
Gm37243	ENSMUSG00000102473
Gm37357	ENSMUSG00000103625
Gm14991	ENSMUSG00000082021
Gm28165	ENSMUSG00000100295
Gm13658	ENSMUSG00000087504
Gm18248	ENSMUSG00000099453
Alg11	ENSMUSG00000063362
Gm13660	ENSMUSG00000086576
Gm14928	ENSMUSG00000082718
Cyb5r1	ENSMUSG00000026456
Gm13301	ENSMUSG00000096862
Gm3837	ENSMUSG00000102824
Gm20757	ENSMUSG00000098040
Aimp2	ENSMUSG00000029610
A430027H14Rik	ENSMUSG00000104507
Art4	ENSMUSG00000030217
Gm17167	ENSMUSG00000091542
2900042K21Rik	ENSMUSG00000103669
Eef2k	ENSMUSG00000035064
Apoa2	ENSMUSG00000005681
Gm13655	ENSMUSG00000082152
Gm6047	ENSMUSG00000091293
Tmem120a	ENSMUSG00000039886
AY358078	ENSMUSG00000050961
Slc23a3	ENSMUSG00000026205
Kcnk2	ENSMUSG00000037624
Gm38254	ENSMUSG00000102783
Pafah2	ENSMUSG00000037366
Ankrd61	ENSMUSG00000029607
Pilrb2	ENSMUSG00000066682
Mrrf	ENSMUSG00000026887
Mical2	ENSMUSG00000038244
Lrrc41	ENSMUSG00000028703
Eif2ak1	ENSMUSG00000029613
Lrrc42	ENSMUSG00000028617
4930515B02Rik	ENSMUSG00000087045
Tnip3	ENSMUSG00000044162
Fcer1g	ENSMUSG00000058715
Gm43495	ENSMUSG00000106155
Disp2	ENSMUSG00000040035
Kcnt1	ENSMUSG00000058740
Noto	ENSMUSG00000068302
Gm19744	ENSMUSG00000100706
Mmp11	ENSMUSG00000000901
Csnk2a1	ENSMUSG00000074698
Suco	ENSMUSG00000040297
Gm15122	ENSMUSG00000087672
Tspan32os	ENSMUSG00000052281
Dazap1	ENSMUSG00000069565
Gm38122	ENSMUSG00000103087
Gm27022	ENSMUSG00000098155
Zfp663	ENSMUSG00000056824
Tenm3	ENSMUSG00000031561
Gm29255	ENSMUSG00000101425
Mpdz	ENSMUSG00000028402
Gm7855	ENSMUSG00000085226
Acad12	ENSMUSG00000042647
Gm20902	ENSMUSG00000100698
Egr1	ENSMUSG00000038418
Bcam	ENSMUSG00000002980
Gm28965	ENSMUSG00000101245
Gm2788	ENSMUSG00000085995
Zfp334	ENSMUSG00000017667
Gm28709	ENSMUSG00000100578
E2f8	ENSMUSG00000046179
Bcl2l13	ENSMUSG00000009112
Nup205	ENSMUSG00000038759
Cenpf	ENSMUSG00000026605
Prpf38a	ENSMUSG00000063800
C030037D09Rik	ENSMUSG00000087574
Ocstamp	ENSMUSG00000027670
Lpl	ENSMUSG00000015568
Ccnl2	ENSMUSG00000029068
Jag1	ENSMUSG00000027276
Gm7496	ENSMUSG00000102254
Bid	ENSMUSG00000004446
Gm31925	ENSMUSG00000103158
Gm7857	ENSMUSG00000082655
Wt1	ENSMUSG00000016458
Mgp	ENSMUSG00000030218
Gm28678	ENSMUSG00000099547
Gm28945	ENSMUSG00000100820
Slc17a6	ENSMUSG00000030500
Gm37239	ENSMUSG00000103374
Gm15007	ENSMUSG00000083180
Elmod3	ENSMUSG00000056698
Crb3	ENSMUSG00000044279
Gm9801	ENSMUSG00000045813
Gm43241	ENSMUSG00000105151
Gm14908	ENSMUSG00000083818
Gm37749	ENSMUSG00000104269
Gm42845	ENSMUSG00000105796
Zfp408	ENSMUSG00000075040
B230119M05Rik	ENSMUSG00000087024
Gm9931	ENSMUSG00000102134
Gm43222	ENSMUSG00000106324
Iqsec1	ENSMUSG00000034312
Gm17867	ENSMUSG00000100380
Gngt1	ENSMUSG00000029663
Lrp1b	ENSMUSG00000049252
Mcm6	ENSMUSG00000026355
Gm21868	ENSMUSG00000100456
Erp27	ENSMUSG00000030219
Pcmtd2	ENSMUSG00000027589
Gm42539	ENSMUSG00000106124
Gm26600	ENSMUSG00000097226
Gm21943	ENSMUSG00000096122
Gm14542	ENSMUSG00000081220
Gm11493	ENSMUSG00000085646
Gmfb	ENSMUSG00000062014
Gm38284	ENSMUSG00000104331
Gm29516	ENSMUSG00000101973
Gm42543	ENSMUSG00000105630
Gm29515	ENSMUSG00000099629
Ttc39a	ENSMUSG00000028555
Ndufs2	ENSMUSG00000013593
Gm15774	ENSMUSG00000085118
6430571L13Rik	ENSMUSG00000037977
Gm5859	ENSMUSG00000073879
Gm19891	ENSMUSG00000101208
Gm28933	ENSMUSG00000099597
Gm18505	ENSMUSG00000101735
Gm4208	ENSMUSG00000100426
Gm17081	ENSMUSG00000090338
Gm4034	ENSMUSG00000099842
Gm21980	ENSMUSG00000096327
4930429P21Rik	ENSMUSG00000102144
Gm29022	ENSMUSG00000101074
Etf1	ENSMUSG00000024360
Cela3a	ENSMUSG00000078520
Gm5703	ENSMUSG00000101564
Gm42542	ENSMUSG00000105267
Dhdds	ENSMUSG00000012117
Sowahd	ENSMUSG00000044400
Nlgn2	ENSMUSG00000051790
Shf	ENSMUSG00000033256
Polr3k	ENSMUSG00000038628
Gm15985	ENSMUSG00000085497
Dars	ENSMUSG00000026356
Ano2	ENSMUSG00000038115
Gm28947	ENSMUSG00000100232
Slc25a23	ENSMUSG00000046329
Oscp1	ENSMUSG00000042616
Gm13463	ENSMUSG00000081085
Edc3	ENSMUSG00000038957
Zeb2os	ENSMUSG00000052248
Gm13460	ENSMUSG00000083260
Fam101a	ENSMUSG00000037962
Gm13462	ENSMUSG00000082930
Gm13461	ENSMUSG00000081999
Adamts4	ENSMUSG00000006403
Rpl28-ps3	ENSMUSG00000079942
Gm28532	ENSMUSG00000101943
Gm15969	ENSMUSG00000086766
Tspan18	ENSMUSG00000027217
Gm13205	ENSMUSG00000086606
Chd8	ENSMUSG00000053754
Gm6744	ENSMUSG00000081216
Zeb2	ENSMUSG00000026872
Casz1	ENSMUSG00000028977
Gm26574	ENSMUSG00000097925
4930583P06Rik	ENSMUSG00000086954
Gm30280	ENSMUSG00000102248
4930517E11Rik	ENSMUSG00000085496
Oxt	ENSMUSG00000027301
Kif9	ENSMUSG00000032489
Ndufc2	ENSMUSG00000030647
2010106E10Rik	ENSMUSG00000025528
Ptpn14	ENSMUSG00000026604
Gm29598	ENSMUSG00000100152
Gm13031	ENSMUSG00000087698
Gm16053	ENSMUSG00000083974
Gm29597	ENSMUSG00000100941
Snx14	ENSMUSG00000032422
Padi2	ENSMUSG00000028927
G3bp2	ENSMUSG00000029405
Gm16303	ENSMUSG00000089834
2010106C02Rik	ENSMUSG00000100738
Avp	ENSMUSG00000037727
Sema6d	ENSMUSG00000027200
Ahcyl1	ENSMUSG00000027893
Prkce	ENSMUSG00000045038
Gm17168	ENSMUSG00000091390
Gm19898	ENSMUSG00000093419
3300002A11Rik	ENSMUSG00000033731
Gm6170	ENSMUSG00000100078
Gm20920	ENSMUSG00000100485
Gm14437	ENSMUSG00000085358
Gm20682	ENSMUSG00000093465
Gm21753	ENSMUSG00000099493
Slc13a3	ENSMUSG00000018459
Gm13486	ENSMUSG00000082483
Gm14931	ENSMUSG00000083321
Foxn3	ENSMUSG00000033713
Gm13483	ENSMUSG00000085862
Gm14930	ENSMUSG00000081728
Cxcr4	ENSMUSG00000045382
Gm14927	ENSMUSG00000081546
Gm6116	ENSMUSG00000072874
Pcdh11x	ENSMUSG00000034755
Gm28635	ENSMUSG00000101645
Gm5466	ENSMUSG00000083397
Gm10101	ENSMUSG00000061510
Med19	ENSMUSG00000027080
Smyd5	ENSMUSG00000033706
Gm14496	ENSMUSG00000098505
Cngb1	ENSMUSG00000031789
Gm28783	ENSMUSG00000100110
Cadm1	ENSMUSG00000032076
Btbd18	ENSMUSG00000086598
Fastkd5	ENSMUSG00000079043
4930558K02Rik	ENSMUSG00000086277
Alox12e	ENSMUSG00000018907
E530001K10Rik	ENSMUSG00000075020
Ubox5	ENSMUSG00000027300
Gm42492	ENSMUSG00000103329
Zdhhc5	ENSMUSG00000034075
Trp53rka	ENSMUSG00000039725
Gm38304	ENSMUSG00000103393
Chic2	ENSMUSG00000029229
Ccdc40	ENSMUSG00000039963
Gdap1	ENSMUSG00000025777
Gm43242	ENSMUSG00000105966
A230001M10Rik	ENSMUSG00000105891
Gm37422	ENSMUSG00000104435
Gm29599	ENSMUSG00000099403
Dnm3	ENSMUSG00000040265
Gm43245	ENSMUSG00000106459
Cela3b	ENSMUSG00000023433
Smyd2	ENSMUSG00000026603
Gm26686	ENSMUSG00000097283
Slc2a10	ENSMUSG00000027661
Gm7449	ENSMUSG00000104385
Smpd5	ENSMUSG00000071724
H2afb3	ENSMUSG00000083616
Gm28949	ENSMUSG00000100947
Itm2c	ENSMUSG00000026223
Gm15443	ENSMUSG00000082588
Lzts3	ENSMUSG00000037703
Slc27a6	ENSMUSG00000024600
Gm21477	ENSMUSG00000094399
Gm38245	ENSMUSG00000103467
Magel2	ENSMUSG00000056972
2700094K13Rik	ENSMUSG00000076437
Ndn	ENSMUSG00000033585
Mkrn3	ENSMUSG00000070527
Oplah	ENSMUSG00000022562
Gpr55	ENSMUSG00000049608
Gm20903	ENSMUSG00000099782
Gm28884	ENSMUSG00000099767
Apc-ps1	ENSMUSG00000083152
Ctdnep1	ENSMUSG00000018559
4933407L21Rik	ENSMUSG00000026224
Oaz2	ENSMUSG00000040652
Gm28172	ENSMUSG00000099404
Tmem165	ENSMUSG00000029234
Tmprss11b	ENSMUSG00000035861
Prox1	ENSMUSG00000010175
Arhgdib	ENSMUSG00000030220
Rpl21-ps12	ENSMUSG00000058700
Armcx4	ENSMUSG00000049804
Lrrc28	ENSMUSG00000030556
Gtpbp3	ENSMUSG00000007610
Ppp1r2-ps2	ENSMUSG00000099662
Gm28229	ENSMUSG00000101335
Pogz	ENSMUSG00000038902
Gm20537	ENSMUSG00000092541
Gm4832	ENSMUSG00000058869
Gm28272	ENSMUSG00000101038
Ear-ps5	ENSMUSG00000091812
Prox1os	ENSMUSG00000079045
Gm13488	ENSMUSG00000081457
Peg12	ENSMUSG00000070526
Gm29678	ENSMUSG00000103644
Eya2	ENSMUSG00000017897
Gm28533	ENSMUSG00000100724
Gm30725	ENSMUSG00000103510
Syncrip	ENSMUSG00000032423
Gm30932	ENSMUSG00000103963
Hnrnpa3	ENSMUSG00000059005
Elp5	ENSMUSG00000018565
Ear6	ENSMUSG00000062148
Pde6h	ENSMUSG00000064330
Fam73a	ENSMUSG00000054942
Gm7336	ENSMUSG00000078636
Gm13487	ENSMUSG00000083449
Lyrm1	ENSMUSG00000030922
Gm29296	ENSMUSG00000102124
Gm28368	ENSMUSG00000099912
Gm37767	ENSMUSG00000102994
Dnm3os	ENSMUSG00000078190
Acp6	ENSMUSG00000028093
Gm18751	ENSMUSG00000100917
Gm28214	ENSMUSG00000099683
Gm37277	ENSMUSG00000103280
Gm28966	ENSMUSG00000099388
Gm29020	ENSMUSG00000102074
Itga3	ENSMUSG00000001507
Gm13485	ENSMUSG00000085429
Gm14055	ENSMUSG00000085504
Gm10176	ENSMUSG00000066752
Gm18701	ENSMUSG00000101457
Gm28369	ENSMUSG00000100377
Gm14064	ENSMUSG00000085640
Cnppd1	ENSMUSG00000033159
Gm37630	ENSMUSG00000102314
Pigc	ENSMUSG00000026698
Gm12464	ENSMUSG00000081440
Gm37133	ENSMUSG00000103448
Gm14062	ENSMUSG00000086214
Gm38189	ENSMUSG00000102309
Gm5522	ENSMUSG00000100212
Gm13484	ENSMUSG00000082846
Smchd1	ENSMUSG00000024054
Rps6kc1	ENSMUSG00000089872
Gm28659	ENSMUSG00000100648
Gm43056	ENSMUSG00000106507
Hdhd2	ENSMUSG00000025421
Gm37096	ENSMUSG00000103724
Mical3	ENSMUSG00000051586
Gm28367	ENSMUSG00000100243
Gm29398	ENSMUSG00000101011
Ctnnd1	ENSMUSG00000034101
2810442N19Rik	ENSMUSG00000090260
Gm37775	ENSMUSG00000104036
Exosc4	ENSMUSG00000034259
Gm13498	ENSMUSG00000083270
Gm16101	ENSMUSG00000089933
4930406D18Rik	ENSMUSG00000086923
Adipor1	ENSMUSG00000026457
Gm3883	ENSMUSG00000093909
Mrpl46	ENSMUSG00000030612
Dnah3	ENSMUSG00000052273
Tbc1d20	ENSMUSG00000027465
Gm11460	ENSMUSG00000081758
Gm28163	ENSMUSG00000100796
Gas2	ENSMUSG00000030498
Mrps11	ENSMUSG00000030611
Orc1	ENSMUSG00000028587
Vps33b	ENSMUSG00000030534
Ier3ip1	ENSMUSG00000090000
Mum1l1	ENSMUSG00000042515
Atp10a	ENSMUSG00000025324
Frmpd4	ENSMUSG00000049176
Gm28100	ENSMUSG00000100108
D630003M21Rik	ENSMUSG00000037813
Gm18180	ENSMUSG00000099342
Igkv13-87	ENSMUSG00000079544
4930590H14Rik	ENSMUSG00000103794
Gm6578	ENSMUSG00000057223
5730403I07Rik	ENSMUSG00000099170
A730017C20Rik	ENSMUSG00000050875
Gm5546	ENSMUSG00000022187
Gm43710	ENSMUSG00000104838
Gm28302	ENSMUSG00000102065
Gm12743	ENSMUSG00000084968
Angel2	ENSMUSG00000026634
Ntf3	ENSMUSG00000049107
Gm29256	ENSMUSG00000100604
Gm15240	ENSMUSG00000082915
Gm15238	ENSMUSG00000084378
Dcun1d3	ENSMUSG00000048787
Gm7209	ENSMUSG00000084014
Gm15237	ENSMUSG00000084180
Fancf	ENSMUSG00000092118
Gm8832	ENSMUSG00000083611
Igkv4-86	ENSMUSG00000076536
Gm4707	ENSMUSG00000091831
Foxn2	ENSMUSG00000034998
Gm28961	ENSMUSG00000101399
Rerg	ENSMUSG00000030222
Gm38220	ENSMUSG00000103558
Gng11	ENSMUSG00000032766
Gm28962	ENSMUSG00000101350
B4galt3	ENSMUSG00000052423
Gm37639	ENSMUSG00000102863
1700060C20Rik	ENSMUSG00000078957
Gm28948	ENSMUSG00000100461
Spata3	ENSMUSG00000026226
Gm37108	ENSMUSG00000102135
Atp5l-ps1	ENSMUSG00000072460
Gm38218	ENSMUSG00000103553
Gm28963	ENSMUSG00000100614
Gm37275	ENSMUSG00000103282
Gm28259	ENSMUSG00000099554
Btbd3	ENSMUSG00000062098
Gm37225	ENSMUSG00000102534
Gm4651	ENSMUSG00000097011
Pbrm1	ENSMUSG00000042323
Gm37489	ENSMUSG00000102213
Ngrn	ENSMUSG00000047084
Gm5694	ENSMUSG00000103629
Ehbp1	ENSMUSG00000042302
Tmprss11e	ENSMUSG00000054537
Gm13521	ENSMUSG00000081158
Zfp711	ENSMUSG00000025529
Gm15500	ENSMUSG00000086583
Gm16579	ENSMUSG00000089851
Gm28273	ENSMUSG00000101757
Gm28784	ENSMUSG00000099899
Gm21715	ENSMUSG00000100179
Gm17231	ENSMUSG00000091908
Gm29009	ENSMUSG00000101659
Ythdc1	ENSMUSG00000035851
Tor1b	ENSMUSG00000026848
Gm21723	ENSMUSG00000096777
Ppox	ENSMUSG00000062729
Bpi	ENSMUSG00000052922
Polrmt	ENSMUSG00000020329
Dhrs1	ENSMUSG00000002332
Arid3b	ENSMUSG00000004661
Cgrrf1	ENSMUSG00000055128
Hspa9	ENSMUSG00000024359
Vash2	ENSMUSG00000037568
Gm10163	ENSMUSG00000066443
Csn1s2a	ENSMUSG00000061937
Gm11604	ENSMUSG00000085897
Smoc1	ENSMUSG00000021136
Med1	ENSMUSG00000018160
Pla2g4a	ENSMUSG00000056220
Gm33320	ENSMUSG00000102771
Gm43146	ENSMUSG00000104736
Gm28950	ENSMUSG00000100248
Armcx1	ENSMUSG00000033460
Kcna5	ENSMUSG00000045534
Gm31373	ENSMUSG00000104487
Gm37095	ENSMUSG00000103723
Gm3010	ENSMUSG00000105616
Kcna1	ENSMUSG00000047976
Gm8407	ENSMUSG00000103964
Gm14091	ENSMUSG00000086421
Gm8868	ENSMUSG00000092332
Gm37064	ENSMUSG00000103803
Gm38330	ENSMUSG00000103637
Gm21245	ENSMUSG00000101623
Gm37278	ENSMUSG00000103281
Gm36951	ENSMUSG00000104130
Platr1	ENSMUSG00000101061
Gm15790	ENSMUSG00000089648
Knstrn	ENSMUSG00000027331
Gm43427	ENSMUSG00000105994
Gm8300	ENSMUSG00000079034
Gm37935	ENSMUSG00000102722
Traf1	ENSMUSG00000026875
Thsd7b	ENSMUSG00000042581
Gm20450	ENSMUSG00000092606
Gm14061	ENSMUSG00000085911
Gsx2	ENSMUSG00000035946
Cped1	ENSMUSG00000062980
Ash2l	ENSMUSG00000031575
Nudt17	ENSMUSG00000028100
Lrrc57	ENSMUSG00000027286
A230020J21Rik	ENSMUSG00000097845
Gm29169	ENSMUSG00000100996
Mfsd7b	ENSMUSG00000066595
Gm15793	ENSMUSG00000082769
Acadl	ENSMUSG00000026003
Gm21899	ENSMUSG00000101515
Ngf	ENSMUSG00000027859
Gm26577	ENSMUSG00000097923
Pdgfrl	ENSMUSG00000031595
Ndnf	ENSMUSG00000049001
Myb	ENSMUSG00000019982
Gm29063	ENSMUSG00000099559
Pcca	ENSMUSG00000041650
Lbp	ENSMUSG00000016024
Gm42679	ENSMUSG00000106121
Gm29428	ENSMUSG00000100623
Pias3	ENSMUSG00000028101
Spata45	ENSMUSG00000057072
Rpl39	ENSMUSG00000079641
Gm38240	ENSMUSG00000103742
Gm37479	ENSMUSG00000102800
Rpl31-ps9	ENSMUSG00000094122
Gm28737	ENSMUSG00000099637
Ccdc57	ENSMUSG00000048445
Bet1	ENSMUSG00000032757
Gm28785	ENSMUSG00000100272
Cd3g	ENSMUSG00000002033
Chrna7	ENSMUSG00000030525
Gm2861	ENSMUSG00000105850
Gm5560	ENSMUSG00000067161
Haus2	ENSMUSG00000027285
Gm5251	ENSMUSG00000100398
Gm37782	ENSMUSG00000102522
Gm13522	ENSMUSG00000086447
Fam205a2	ENSMUSG00000094066
Gm11773	ENSMUSG00000087638
Gm43055	ENSMUSG00000105704
Gm10593	ENSMUSG00000095258
Gm43057	ENSMUSG00000104937
Gm4027	ENSMUSG00000092019
Gm29115	ENSMUSG00000101902
H2-M9	ENSMUSG00000067201
Calcb	ENSMUSG00000030666
Gm2016	ENSMUSG00000072905
Pof1b	ENSMUSG00000034607
Gm43121	ENSMUSG00000106639
Hsph1	ENSMUSG00000029657
Gm17029	ENSMUSG00000086740
BB287469	ENSMUSG00000079031
Gm9506	ENSMUSG00000081086
Gm15631	ENSMUSG00000085067
P2rx5	ENSMUSG00000005950
Sncg	ENSMUSG00000023064
Gm6542	ENSMUSG00000085172
Gm26983	ENSMUSG00000098201
Gm21813	ENSMUSG00000102132
Gm21936	ENSMUSG00000097581
Pex14	ENSMUSG00000028975
Gm38372	ENSMUSG00000103509
4930474B08Rik	ENSMUSG00000103978
Gm38109	ENSMUSG00000103075
Gm15006	ENSMUSG00000083828
Gm21319	ENSMUSG00000095724
Gm15490	ENSMUSG00000082115
Pcmtd1	ENSMUSG00000051285
Ppp1r21	ENSMUSG00000034709
Gm2022	ENSMUSG00000071217
Gm14771	ENSMUSG00000081379
Tatdn3	ENSMUSG00000026632
Gm13807	ENSMUSG00000085852
Umps	ENSMUSG00000022814
Ankhd1	ENSMUSG00000024483
Gm16463	ENSMUSG00000082139
Rnd3	ENSMUSG00000017144
Fthl17a	ENSMUSG00000035491
Slc22a18	ENSMUSG00000000154
Gm15829	ENSMUSG00000086083
Gm14921	ENSMUSG00000081399
Gm28296	ENSMUSG00000100739
Gm15735	ENSMUSG00000085423
4930594M22Rik	ENSMUSG00000075463
Gm42678	ENSMUSG00000104619
Gm8582	ENSMUSG00000091929
Zfp609	ENSMUSG00000040524
Gm28738	ENSMUSG00000099565
Gm19202	ENSMUSG00000104685
Rbm6-ps1	ENSMUSG00000101589
Gm2467	ENSMUSG00000098102
Gm33969	ENSMUSG00000104717
Gm21821	ENSMUSG00000095345
Gm12762	ENSMUSG00000086526
Gm11465	ENSMUSG00000086820
Gm6075	ENSMUSG00000102048
Rbck1	ENSMUSG00000027466
Tmtc4	ENSMUSG00000041594
Gm14765	ENSMUSG00000083839
Gm20923	ENSMUSG00000100343
Gm8584	ENSMUSG00000091557
Gm15716	ENSMUSG00000089995
Naa11	ENSMUSG00000046000
Gm15717	ENSMUSG00000090108
Trap1a	ENSMUSG00000051257
Gm16838	ENSMUSG00000085689
Gm7352	ENSMUSG00000096709
Slc18a1	ENSMUSG00000036330
Zmynd8	ENSMUSG00000039671
Gm867	ENSMUSG00000050157
Platr21	ENSMUSG00000086807
Ptdss2	ENSMUSG00000025495
Prdm5	ENSMUSG00000029913
Sdhb	ENSMUSG00000009863
Gm29617	ENSMUSG00000099685
Gm17135	ENSMUSG00000091351
Gm15003	ENSMUSG00000082504
Gm15002	ENSMUSG00000081869
Tspan17	ENSMUSG00000025875
Rsph10b	ENSMUSG00000075569
Aurkb	ENSMUSG00000020897
Gm20536	ENSMUSG00000092386
Arl5a	ENSMUSG00000036093
Retsat	ENSMUSG00000056666
Gm42421	ENSMUSG00000104633
Atp6v1b2	ENSMUSG00000006273
Gm43494	ENSMUSG00000105649
Slc9a6	ENSMUSG00000060681
Gm3103	ENSMUSG00000106435
Gm20342	ENSMUSG00000101599
Csrnp3	ENSMUSG00000044647
Pms2	ENSMUSG00000079109
Gm42677	ENSMUSG00000105498
Gm42682	ENSMUSG00000105570
Ndufs1	ENSMUSG00000025968
Gm20445	ENSMUSG00000092394
Gm43073	ENSMUSG00000104745
Gm42508	ENSMUSG00000106536
Cd3e	ENSMUSG00000032093
Eif4ebp3	ENSMUSG00000090264
Bcl9	ENSMUSG00000038256
Adam32	ENSMUSG00000037437
Gm38188	ENSMUSG00000103576
Gm28295	ENSMUSG00000100709
1700009C05Rik	ENSMUSG00000101404
Gm12758	ENSMUSG00000085105
Nsl1	ENSMUSG00000062510
1700064M15Rik	ENSMUSG00000100211
Gm21842	ENSMUSG00000095968
Pradc1	ENSMUSG00000030008
Hsf5	ENSMUSG00000070345
Gm13010	ENSMUSG00000086845
4931406P16Rik	ENSMUSG00000066571
Esyt3	ENSMUSG00000037681
Gm13617	ENSMUSG00000085160
Ggact	ENSMUSG00000041625
Gm13619	ENSMUSG00000052865
Tgoln1	ENSMUSG00000056429
Gm14065	ENSMUSG00000081009
Gm28082	ENSMUSG00000100278
1700013G24Rik	ENSMUSG00000041399
Best4-ps	ENSMUSG00000033872
Gm14067	ENSMUSG00000082526
Batf3	ENSMUSG00000026630
4930554H23Rik	ENSMUSG00000097682
Gm14069	ENSMUSG00000082285
Gm21672	ENSMUSG00000100692
Gm42681	ENSMUSG00000105855
